Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/a_bnh ko""))",Chrome 100.0.4896.88,,,4/16/2022 10:54,4/16/2022 10:54,1.821s,PASSED
"click(findTestObject(""Object Repository/Page_Mua bnh ko online, hng tuyn chn, hot n_f892bc/img_M gim 50K_WebpImg__StyledImg-sc-h3ozu8-_2d1a6f""))",Chrome 100.0.4896.88,,,4/16/2022 10:54,4/16/2022 10:54,3.215s,PASSED
"click(findTestObject(""Object Repository/Page_Set 2 Ti Bnh Trng Mm Ruc V - Foodmap -_e638c3/a_Tht, Trng""))",Chrome 100.0.4896.88,,,4/16/2022 10:54,4/16/2022 10:55,2.150s,PASSED
"click(findTestObject(""Object Repository/Page_Set 2 Ti Bnh Trng Mm Ruc V - Foodmap -_e638c3/img_bn 5_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 10:55,4/16/2022 10:55,31.517s,FAILED
,,,,,,,
Test Cases/TestCase18,Chrome 100.0.4896.88,,,4/16/2022 10:55,4/16/2022 10:56,38.001s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:55,4/16/2022 10:55,1.979s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:55,4/16/2022 10:55,3.846s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/img_Bn gh lm vic_WebpImg__StyledImg-sc-h3oz_df5e7e""))",Chrome 100.0.4896.88,,,4/16/2022 10:55,4/16/2022 10:56,31.695s,FAILED
,,,,,,,
Test Cases/TestCase19,Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:57,1m - 7.115s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,1.863s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,2.217s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/img_Sch t duy - K nng sng_WebpImg__StyledIm_ac86c0""))",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,12.078s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online in thoi Smartphone gi cc tt  Tiki/img_Tr gp_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,11.708s,PASSED
"click(findTestObject(""Object Repository/Page_in Thoi Samsung Galaxy M22 (6GB128GB) _9987c1/img""))",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,1.775s,PASSED
"click(findTestObject(""Object Repository/Page_in Thoi Samsung Galaxy M22 (6GB128GB) _9987c1/button_Tr Gp Qua Th Tn DngCh t 357.500 thng""))",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,0.516s,PASSED
"click(findTestObject(""Object Repository/Page_in Thoi Samsung Galaxy M22 (6GB128GB) _9987c1/div_Xin cho,ng nhp hoc To ti khonTip Tcng n_9195b1""))",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:56,2.704s,PASSED
"click(findTestObject(""Object Repository/Page_in Thoi Samsung Galaxy M22 (6GB128GB) _9987c1/span_Trang ch""))",Chrome 100.0.4896.88,,,4/16/2022 10:56,4/16/2022 10:57,33.735s,FAILED
,,,,,,,
Test Cases/TestCase20,Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:57,38.827s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:57,2.099s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:57,2.649s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Tht, Rau CBch HaNh Cain TThit B Sin Tho_07adc4""))",Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:57,2.045s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Tht, Rau C""))",Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:57,31.531s,FAILED
,,,,,,,
Test Cases/TestCase21,Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:58,21.101s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:57,2.013s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:57,4/16/2022 10:58,2.141s,PASSED
"setText(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/input_Tm Kim_FormSearch__Input-sc-1fwg3wo-2 gBxvSE""), ""Pizza"")",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.622s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_pizza""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.030s,PASSED
"click(findTestObject(""Object Repository/Page_Pizza gi siu tt - Thng 4, 2022  Tiki/img_Gi cao_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,11.632s,PASSED
"click(findTestObject(""Object Repository/Page_Ch giao HCM - Pizza Hi Sn Tm Mc Thanh _ed637e/img_bn 7_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,0.868s,PASSED
"click(findTestObject(""Object Repository/Page_Ch giao HCM - Pizza Hi Sn Tm Mc Thanh _ed637e/div_Xem thm 4 hnhCh giao HCM  Ph mai bo si _1c968d""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.310s,FAILED
,,,,,,,
Test Cases/TestCase22,Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,21.645s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,2.030s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.373s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Lm p""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,3.574s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Lm p - Sc Khe gi cc tt  Tiki/a_Chm sc tc v da u""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,9.941s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Chm sc tc v da u gi cc tt  Tiki/img_Qu tng km_WebpImg__StyledImg-sc-h3ozu8-_ea6c72""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.869s,PASSED
"click(findTestObject(""Object Repository/Page_Combo Du Gi, Du X TRESEMME Keratin Smo_6b54a3/span_Xem Shop""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,2.270s,FAILED
,,,,,,,
Test Cases/TestCase23,Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:59,50.903s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.910s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,1.353s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/img_Mua bn ASAXU_WebpImg__StyledImg-sc-h3oz_5b8911""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:58,15.526s,PASSED
"click(findTestObject(""Object Repository/Page_Chuyn trang tng hp m gim gi siu hot ti_da7b94/img_Bn hng cng Tiki_styles__StyledImage-sc-_6b972a""))",Chrome 100.0.4896.88,,,4/16/2022 10:58,4/16/2022 10:59,31.572s,FAILED
,,,,,,,
Test Cases/TestCase24,Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 11:00,48.817s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,2.032s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,2.839s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Nh Ca""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,0.999s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Nh Ca - i Sng gi cc tt  Tiki/img_bn 1000_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,3.968s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_n Organ in T Yamaha PSR-E360 - Mu en -_7e3ac1/img""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,1.385s,PASSED
"click(findTestObject(""Object Repository/Page_n Organ in T Yamaha PSR-E360 - Mu en -_7e3ac1/img""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,0.839s,PASSED
"click(findTestObject(""Object Repository/Page_n Organ in T Yamaha PSR-E360 - Mu en -_7e3ac1/button_Chn mua""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,0.390s,PASSED
"click(findTestObject(""Object Repository/Page_n Organ in T Yamaha PSR-E360 - Mu en -_7e3ac1/div_Xin cho,ng nhp hoc To ti khonTip Tcng n_9195b1""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 10:59,2.853s,PASSED
"click(findTestObject(""Object Repository/Page_n Organ in T Yamaha PSR-E360 - Mu en -_7e3ac1/span_n organ""))",Chrome 100.0.4896.88,,,4/16/2022 10:59,4/16/2022 11:00,32.991s,FAILED
,,,,,,,
Test Cases/TestCase25,Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:01,1m - 7.529s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:00,1.877s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:00,2.215s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/img_Giy th thao nam_WebpImg__StyledImg-sc-h_2481b3""))",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:00,13.164s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Balo gi cc tt  Tiki/img_bn 59_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:00,9.685s,PASSED
"click(findTestObject(""Object Repository/Page_Balo Laptop Mr Vui BLLT744 17 inch  Sh_25e56d/img_bn 13_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:00,3.064s,PASSED
"click(findTestObject(""Object Repository/Page_Balo Laptop Hasun HS 654 (48 x 33 cm) _9bad48/img_bn 9_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:00,5.313s,PASSED
"click(findTestObject(""Object Repository/Page_UMO TANO BackPack D.Grey- Balo Laptop _e3d6e9/img""))",Chrome 100.0.4896.88,,,4/16/2022 11:00,4/16/2022 11:01,31.576s,FAILED
,,,,,,,
Test Cases/TestCase26,Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:02,43.622s,PASSED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,2.278s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,2.508s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/h3_Tiu Thuyt""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,2.739s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Tiu Thuyt gi cc tt  Tiki/img_Gi cao_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,14.127s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/div_Gim 5K""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,1.245s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/button_Lu""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.920s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/img_Lu_close-img""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.632s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/img""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,1.749s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/img_Chia s_styles__Icon-sc-1l4uvuo-2 hUSuHV""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,1.796s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/img_Lu_close-img""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.564s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/button_Chn mua""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.606s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/img_Lu_close-img""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.470s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/a_Xem Thm Ni Dung""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.569s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/span_Bnh lun""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,1.344s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/button_Ti ng dng trn in thoi_btn-close""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.893s,PASSED
"click(findTestObject(""Object Repository/Page_Mt Thong Ta Rc R  Nhn Gian  AHABOOKS  Tiki/a_con chim xanh bic bay v""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:01,0.654s,PASSED
"click(findTestObject(""Object Repository/Page_Con Chim Xanh Bic Bay V gi siu tt - Th_c52c74/a_Gi thp""))",Chrome 100.0.4896.88,,,4/16/2022 11:01,4/16/2022 11:02,2.834s,PASSED
"click(findTestObject(""Object Repository/Page_Con Chim Xanh Bic Bay V gi siu tt - Th_c52c74/span_T 140.000 n 270.000""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,2.165s,PASSED
"click(findTestObject(""Object Repository/Page_Con Chim Xanh Bic Bay V gi siu tt - Th_c52c74/img_Xa tt c_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,3.872s,PASSED
closeBrowser(),Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,0.820s,PASSED
,,,,,,,
Test Cases/TestCase27,Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:03,1m - 11.815s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.277s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.286s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Tht, Rau C""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,4.397s,PASSED
"click(findTestObject(""Object Repository/Page_Mua rau c sch online, tht c, thc phm g_af6b2d/a_rau c qu""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.566s,PASSED
"click(findTestObject(""Object Repository/Page_Mua rau c qu online ti sch, hu c, gi r_9dbb5b/span_Trang ch Tiki""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,2.108s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Nh Ca""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,4.014s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Nh Ca - i Sng gi cc tt  Tiki/a_Hoa ti v cy cnh""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,9.902s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Hoa ti v cy cnh gi cc tt  Tiki/a_Gi thp""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.191s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Hoa ti v cy cnh gi cc tt  Tiki/a_Hng mi""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.303s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Hoa ti v cy cnh gi cc tt  Tiki/a_Bn chy""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,0.792s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Hoa ti v cy cnh gi cc tt  Tiki/a_Ph bin""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,0.813s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Hoa ti v cy cnh gi cc tt  Tiki/a_Gi cao""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,0.918s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Hoa ti v cy cnh gi cc tt  Tiki/span_Nh Ca - i Sng""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.147s,PASSED
"click(findTestObject(""Object Repository/Page_Mua online Nh Ca - i Sng gi cc tt  Tiki/img_Qu tng km_WebpImg__StyledImg-sc-h3ozu8-_ea6c72""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.914s,PASSED
"click(findTestObject(""Object Repository/Page_n Bn Hc c Sch, n Bn Lm Vic Sang Trng, _e3a01d/a_Xem Thm Ni Dung""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,2.800s,PASSED
"click(findTestObject(""Object Repository/Page_n Bn Hc c Sch, n Bn Lm Vic Sang Trng, _e3a01d/div_Mai Lin""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,1.089s,PASSED
"click(findTestObject(""Object Repository/Page_n Bn Hc c Sch, n Bn Lm Vic Sang Trng, _e3a01d/span_Trang ch""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:02,0.918s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Lm p""))",Chrome 100.0.4896.88,,,4/16/2022 11:02,4/16/2022 11:03,33.742s,FAILED
,,,,,,,
Test Cases/TestCase28,Chrome 100.0.4896.88,,,4/16/2022 11:03,4/16/2022 11:03,36.853s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 11:03,4/16/2022 11:03,1.880s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 11:03,4/16/2022 11:03,2.887s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Lm p""))",Chrome 100.0.4896.88,,,4/16/2022 11:03,4/16/2022 11:03,31.696s,FAILED
,,,,,,,
Test Cases/TestCase29,Chrome 100.0.4896.88,,,4/16/2022 11:03,4/16/2022 11:04,10.809s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 11:03,4/16/2022 11:04,1.815s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,1.818s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/a_ung, bia ru""))",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,0.604s,PASSED
"click(findTestObject(""Object Repository/Page_Mua  ung gii kht ngon, mt lnh, dinh dn_1f29b1/img_M gim 50K_WebpImg__StyledImg-sc-h3ozu8-_2d1a6f""))",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,2.068s,PASSED
"click(findTestObject(""Object Repository/Page_Ch Giao HCM - 7UP Revive Pet - chai 50_60d40e/img_bn 1_WebpImg__StyledImg-sc-h3ozu8-0 fWjUGo""))",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,3.028s,PASSED
"click(findTestObject(""Object Repository/Page_Ch Giao HCM - 7UP Revive Pet - chai 50_60d40e/img""))",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,1.099s,FAILED
,,,,,,,
Test Cases/TestCase30,Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:05,1m - 7.532s,FAILED
"openBrowser("""")",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,2.033s,PASSED
"navigateToUrl(""https://tiki.vn/"")",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:04,4.231s,PASSED
"click(findTestObject(""Object Repository/Page_Tiki - Mua hng online gi tt, hng chun,_f1f5b0/div_Lm p""))",Chrome 100.0.4896.88,,,4/16/2022 11:04,4/16/2022 11:05,1m - 0.578s,FAILED
